uuid,申請年度,項次,業者名稱,電廠名稱,施工取得日期,土地面積,裝置容量,縣市,鄉鎮區,地段,地號
fd9a5987-930d-462d-9862-28195d884400,108,10,首美電一股份有限公司,首美大東太陽光電發電系統工程,108/06/20,56811.3,1064.45,桃園市,中壢區,廣青段,795
63861c3c-f2cf-44c0-9e23-257ba967597c,108,10,首美電一股份有限公司,首美大東太陽光電發電系統工程,108/06/20,56811.3,1064.45,桃園市,中壢區,廣青段,796
863ab529-34bd-460c-84f2-26c0c70771ab,108,11,台灣電力股份有限公司,馬祖珠山發電廠建物太陽光電新建工程,108/10/21,47610.91,36.6,連江縣,南竿鄉,清水段,1363
3e39b89b-28d7-48f7-929d-77cdcdb27788,108,11,台灣電力股份有限公司,馬祖珠山發電廠建物太陽光電新建工程,108/10/21,47610.91,36.6,連江縣,南竿鄉,清水段,1058
d81ff155-58a5-4896-8670-fefb8e358234,108,11,台灣電力股份有限公司,馬祖珠山發電廠建物太陽光電新建工程,108/10/21,47610.91,36.6,連江縣,南竿鄉,清水段,483
37148c85-6a8b-4907-8865-e3645c2a4f08,108,12,台灣電力股份有限公司,澎湖尖山電廠廠區建物太陽光電新建工程,108/09/12,118028.43,745.2,澎湖縣,湖西鄉,尖山南段,1072
1c89168a-8464-431c-9c50-15471bbc6fc8,108,13,台灣電力股份有限公司,金門塔山發電廠建物太陽光電新建工程,108/08/07,6305,216,金門縣,金城鎮,水頭段,22-21
a8eecffb-d401-447f-bcae-5ae5de862f22,108,13,台灣電力股份有限公司,金門塔山發電廠建物太陽光電新建工程,108/08/07,6305,216,金門縣,金城鎮,水頭段,22-3
6420846e-77ef-4915-8431-b23e17bb1051,108,13,台灣電力股份有限公司,金門塔山發電廠建物太陽光電新建工程,108/08/07,6305,216,金門縣,金城鎮,水頭段,22-22
1331cce7-8882-444f-808d-b06692377d55,108,14,台灣電力股份有限公司,金門鵲山變電所太陽光電新建工程,108/08/07,4000,49.7,金門縣,金湖鎮,士校段,831
0f72c066-5eb7-403d-bc76-666db7442938,108,14,台灣電力股份有限公司,金門鵲山變電所太陽光電新建工程,108/08/07,4000,49.7,金門縣,金湖鎮,士校段,831-1
ea8ea310-f017-4fde-ab4e-d91681dc89ea,108,15,台灣電力股份有限公司,太陽光電（PV）第二期計畫台中電廠A生水池及廠區建物太陽光電新建工程,108/08/14,9750,900.24,台中市,龍井區,福麗段,874
6cf707fa-4897-4173-af09-e49a6789cfdd,108,16,永宙太陽能電力股份有限公司,永宙1-2期口湖段太陽光電系統發電計畫,108/10/24,13877.06,1333.8,雲林縣,口湖鄉,口湖段,618-2
dd2bb041-16f5-486b-9496-f2c4f32cccb2,108,16,永宙太陽能電力股份有限公司,永宙1-2期口湖段太陽光電系統發電計畫,108/10/24,13877.06,1333.8,雲林縣,口湖鄉,口湖段,618
1d1bea1e-cd9e-431e-b6f2-7b89c1717240,108,16,永宙太陽能電力股份有限公司,永宙1-2期口湖段太陽光電系統發電計畫,108/10/24,13877.06,1333.8,雲林縣,口湖鄉,口湖段,622-3
60c4eab8-a2bd-40c1-98e7-8d7af135af98,108,16,永宙太陽能電力股份有限公司,永宙1-2期口湖段太陽光電系統發電計畫,108/10/24,13877.06,1333.8,雲林縣,口湖鄉,口湖段,652-1
b42a478f-0b48-4520-a20c-5617e67475e9,108,16,永宙太陽能電力股份有限公司,永宙1-2期口湖段太陽光電系統發電計畫,108/10/24,13877.06,1333.8,雲林縣,口湖鄉,口湖段,624-4
324a82b4-0f4b-4d54-8848-01c46e1cf265,108,16,永宙太陽能電力股份有限公司,永宙1-2期口湖段太陽光電系統發電計畫,108/10/24,13877.06,1333.8,雲林縣,口湖鄉,口湖段,634
811dd8f1-9e63-41a5-b7fd-c0aa59abb787,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,594
a4ffe9c3-61e0-46a4-bcb9-5c44f569a55c,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,594-3
41bde3fa-e178-477c-acc2-951f303bc8b4,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,594-2
92f08797-24f5-4e76-ae31-f6041e6602ce,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,616-25
dc40ea25-9b05-446d-8f2f-845cf6313315,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,616-43
a36283c9-1cc9-4805-b4d6-57d8e101f755,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,616-44
86459457-7795-48b3-9487-5dc7cd89df80,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,616-45
473bc147-49d3-4d38-86c9-680d665a5d53,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,616-47
a0aa0a56-a124-4b73-a109-162587cca46f,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,616-49
3c11a99d-d4c5-48a5-a483-2c44e2b99538,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,617
6017c38e-95e0-4018-aaf1-32abaab0beb6,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,617-3
85b49ecf-e613-46e4-a879-b7da761082f2,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,619-2
5bdf6a07-b16b-4f99-ab76-1fc4867385e1,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,619-4
f00ebf40-84b0-499c-9243-e229c1d7a049,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,619-5
ceba4a90-2949-4cea-8e24-70db80f01d87,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,619-6
17f2ed09-dafb-454b-ab80-fc6a9e830acc,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,620
a8aa8215-1d60-4902-80c5-da3149c946fa,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,621-2
67168a62-3c76-4131-a077-329acc3b1120,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,621-3
a30b5361-0b42-4cc3-a401-699b475b75e6,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,621-6
f4e429a1-f22d-483f-953a-2de29f361567,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,621-7
49cd15c2-0884-4de1-abb5-ad39849fa418,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,621-8
af571cff-dd64-4c13-be88-cf5fd713a333,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,621-9
6b01eddf-ad94-4260-bc91-4993b0892b11,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,622
9958eb3d-d7d1-4190-bbdb-20cd678e31de,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,622-2
e895eb29-153f-45a4-8a77-625812a8d52d,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,623-4
eaed302a-498e-4ddf-891f-715f75ab23d3,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,624-3
61fd4278-238e-4300-9472-40fa3d90868d,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,645-3
32126243-718b-4288-8a75-f080400bede1,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,651-4
790e0ceb-3343-4eb0-9cb4-595a71c3b82a,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,652
1ccc8095-a44b-49eb-ac46-eb15a51f86a4,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,653
8ab0f19d-f57a-49b3-ad33-4192e687f6a2,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,679-2
14eb80fe-011e-4608-a538-bdc368150112,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,679-4
84e14ecd-6d17-4c64-abba-bb315703543d,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,681-5
2442882e-8b9c-463b-8391-2419460e5c32,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,597
0583fad9-09b0-488d-aff8-fb6c2575ed62,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,591-10
ac19a431-1d3b-475e-ac99-05eda10f77e5,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,591-11
6c1ea926-9880-4a2f-95fc-a4102c648bba,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,597-1
1e49d97e-4d01-44d3-90dc-290469a972b9,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,597-2
1eb47c7b-b217-4a13-82df-368e8957a299,108,17,永宙太陽能電力股份有限公司,永宙一期口湖段太陽光電系統發電計畫(第二階段),108/10/02,110319.24,13132.8,雲林縣,口湖鄉,口湖段,591-16
0a0b0d96-f40d-4d43-afe6-9a685ddfee94,108,18,永宙太陽能電力股份有限公司,永宙1-3期口湖段太陽光電發電廠發電計畫,108/10/24,41327,5107.2,雲林縣,口湖鄉,口湖段,625-2
35b2dc5f-e9d7-4a3a-945d-a44a9fba724b,108,18,永宙太陽能電力股份有限公司,永宙1-3期口湖段太陽光電發電廠發電計畫,108/10/24,41327,5107.2,雲林縣,口湖鄉,口湖段,630-6
e710f9d5-1b05-4a83-bfb5-dbfabf99c0ce,108,18,永宙太陽能電力股份有限公司,永宙1-3期口湖段太陽光電發電廠發電計畫,108/10/24,41327,5107.2,雲林縣,口湖鄉,口湖段,637
42fd05c7-0cf7-4c9d-ba33-0f220f45faa9,108,18,永宙太陽能電力股份有限公司,永宙1-3期口湖段太陽光電發電廠發電計畫,108/10/24,41327,5107.2,雲林縣,口湖鄉,口湖段,639
2a3fc2dd-1310-4394-bf15-6b5d74071355,108,18,永宙太陽能電力股份有限公司,永宙1-3期口湖段太陽光電發電廠發電計畫,108/10/24,41327,5107.2,雲林縣,口湖鄉,口湖段,651-2
503568ae-9127-4300-a0be-0c5597dc8fda,108,18,永宙太陽能電力股份有限公司,永宙1-3期口湖段太陽光電發電廠發電計畫,108/10/24,41327,5107.2,雲林縣,口湖鄉,口湖段,651-5
5f7ec951-264c-47f0-a337-862374ad41e2,108,18,永宙太陽能電力股份有限公司,永宙1-3期口湖段太陽光電發電廠發電計畫,108/10/24,41327,5107.2,雲林縣,口湖鄉,口湖段,651-6
610b18b0-03a5-4e0b-941f-11e2fa4f5ea7,108,18,永宙太陽能電力股份有限公司,永宙1-3期口湖段太陽光電發電廠發電計畫,108/10/24,41327,5107.2,雲林縣,口湖鄉,口湖段,616-48
33fd06e7-b325-4669-a55a-f289bfb448dc,108,18,永宙太陽能電力股份有限公司,永宙1-3期口湖段太陽光電發電廠發電計畫,108/10/24,41327,5107.2,雲林縣,口湖鄉,口湖段,619
04286bdb-d353-4c42-8dbb-b3539caa648f,108,18,永宙太陽能電力股份有限公司,永宙1-3期口湖段太陽光電發電廠發電計畫,108/10/24,41327,5107.2,雲林縣,口湖鄉,口湖段,619-7
c39d9f0d-210e-431e-82c0-aecdb420e9d6,108,18,永宙太陽能電力股份有限公司,永宙1-3期口湖段太陽光電發電廠發電計畫,108/10/24,41327,5107.2,雲林縣,口湖鄉,口湖段,619-8
88760253-ee85-4f62-af8b-e99c476e8920,108,18,永宙太陽能電力股份有限公司,永宙1-3期口湖段太陽光電發電廠發電計畫,108/10/24,41327,5107.2,雲林縣,口湖鄉,口湖段,619-9
076b0764-5d6a-4b2b-a936-d858fc4f0dd7,108,19,台灣電力股份有限公司,高雄變電所停車場太陽光電新建工程,108/11/06,26634,327.36,高雄市,三民區,中華段一小段,319
03fc8f8f-486e-4f86-9889-a08f2f16f3d2,108,19,台灣電力股份有限公司,高雄變電所停車場太陽光電新建工程,108/11/06,26634,327.36,高雄市,三民區,中華段一小段,325
34fbeeb6-df0f-4f2f-99f0-0d9f8f462a5e,108,19,台灣電力股份有限公司,高雄變電所停車場太陽光電新建工程,108/11/06,26634,327.36,高雄市,三民區,中華段一小段,326
d8a27dbb-ff54-4cde-b390-9a994c6afa23,108,19,台灣電力股份有限公司,高雄變電所停車場太陽光電新建工程,108/11/06,26634,327.36,高雄市,三民區,中華段一小段,339
61ef0128-b4e6-4222-b547-170e20e86663,108,19,台灣電力股份有限公司,高雄變電所停車場太陽光電新建工程,108/11/06,26634,327.36,高雄市,三民區,中華段一小段,339-3
0b3e64d1-f065-4847-b71f-f087678b5d0a,108,20,台灣電力股份有限公司,太陽光電(PV)第二期計畫台中發電廠開關場新建工程,108/09/25,389572.23,245.52,台中市,龍井區,福麗段,874
e79a4394-7c9b-4d9c-bf0f-81732eea2868,108,21,恆伍能源股份有限公司,恆伍第一期太陽光電發電廠,108/08/19,13672.26,1399.68,屏東縣,長治鄉,繁昌段,67
8ff00e77-684d-42a0-a10d-e11109617359,108,21,恆伍能源股份有限公司,恆伍第一期太陽光電發電廠,108/08/19,13672.26,1399.68,屏東縣,長治鄉,繁昌段,67-1
873cfc4e-361a-46e7-a6c8-9da8c8d4489e,108,21,恆伍能源股份有限公司,恆伍第一期太陽光電發電廠,108/08/19,13672.26,1399.68,屏東縣,長治鄉,繁昌段,67-2
95a8836e-e969-4b26-935a-d5a3edb9b5b5,108,21,恆伍能源股份有限公司,恆伍第一期太陽光電發電廠,108/08/19,13672.26,1399.68,屏東縣,長治鄉,繁昌段,67-3
b37e22de-832f-424c-a173-7750c3dbb504,108,21,恆伍能源股份有限公司,恆伍第一期太陽光電發電廠,108/08/19,13672.26,1399.68,屏東縣,長治鄉,繁昌段,67-4
d39a3d8e-a877-47c4-b048-e9d3badbec0f,108,21,恆伍能源股份有限公司,恆伍第一期太陽光電發電廠,108/08/19,13672.26,1399.68,屏東縣,長治鄉,繁昌段,67-5
23729dfd-e5a8-4180-8112-736bcf0abe26,108,22,恆陸能源股份有限公司,恆陸第一期太陽光電發電廠,108/08/19,10326.7,968.96,屏東縣,長治鄉,繁昌段,621-1
10ad3ea3-46ac-459d-b423-a499a6406476,108,22,恆陸能源股份有限公司,恆陸第一期太陽光電發電廠,108/08/19,10326.7,968.96,屏東縣,長治鄉,繁昌段,621-2
124c63b7-ac6a-42c4-bb20-38f5a4148065,108,22,恆陸能源股份有限公司,恆陸第一期太陽光電發電廠,108/08/19,10326.7,968.96,屏東縣,長治鄉,繁昌段,621-3
200879d3-82e2-4458-96f2-f2410e6d7590,108,22,恆陸能源股份有限公司,恆陸第一期太陽光電發電廠,108/08/19,10326.7,968.96,屏東縣,長治鄉,繁昌段,621-4
fd2232d5-052d-4ca9-9301-1cb354c9be1a,108,22,恆陸能源股份有限公司,恆陸第一期太陽光電發電廠,108/08/19,10326.7,968.96,屏東縣,長治鄉,繁昌段,621-5
6fe7602a-8727-4bfb-b9ce-17ae5c1aa144,108,22,恆陸能源股份有限公司,恆陸第一期太陽光電發電廠,108/08/19,10326.7,968.96,屏東縣,長治鄉,繁昌段,621-6
43c7e564-6ad0-4133-aa0d-4731793af2b6,108,23,台灣電力股份有限公司,太陽光電(PV)第二期計畫台中發電廠廠區停車場棚架太陽光電新建工程,108/09/23,389572.23,195.3,台中市,龍井區,福麗段,874
ad36245a-2241-4e22-9766-aa26455957a7,108,24,昊陽電業股份有限公司,昊陽一號太陽光電發電廠,108/12/04,19999,1940.4,台南市,北門區,溪底寮段三寮灣小段,405
0aa25b4e-96fa-4c72-8e6a-31bb97cc698a,108,24,昊陽電業股份有限公司,昊陽一號太陽光電發電廠,108/12/04,19999,1940.4,台南市,北門區,溪底寮段三寮灣小段,405-1
ad36245a-2241-4e22-9766-aa26455957a7,108,24,昊陽電業股份有限公司,昊陽一號太陽光電發電廠,108/12/04,19999,1940.4,台南市,北門區,溪底寮段三寮灣小段,405
6291ab2b-4f77-4159-b1a3-474d8b66c259,108,24,昊陽電業股份有限公司,昊陽一號太陽光電發電廠,108/12/04,19999,1940.4,台南市,北門區,溪底寮段三寮灣小段,410-1
9f888c70-1a28-4f4a-8d06-c2d542c1b562,108,24,昊陽電業股份有限公司,昊陽一號太陽光電發電廠,108/12/04,19999,1940.4,台南市,北門區,溪底寮段三寮灣小段,411
a2404e18-3b7c-4b25-9a34-ea23d139ef75,108,24,昊陽電業股份有限公司,昊陽一號太陽光電發電廠,108/12/04,19999,1940.4,台南市,北門區,溪底寮段三寮灣小段,411-1
abd09ec8-6124-4194-ae1c-35752028755e,108,25,映暉能源有限公司,映暉能源第2-2期太陽光電發電廠,108/11/11,5701,630,雲林縣,台西鄉,三姓段,879
