申請年度,項次,業者名稱,電廠名稱,施工取得日期,土地面積,裝置容量,縣市,鄉鎮區,地段,地號
110,10,同陽能源股份有限公司,台北大眾捷運公司-土城機廠(屋頂型),110/03/25,"201,606.470","4,999.830",新北市,板橋區,福安段,665-1
110,10,同陽能源股份有限公司,台北大眾捷運公司-土城機廠(屋頂型),110/03/25,"201,606.470","4,999.830",新北市,板橋區,福安段,666
110,10,同陽能源股份有限公司,台北大眾捷運公司-土城機廠(屋頂型),110/03/25,"201,606.470","4,999.830",新北市,土城區,中華段,3-2
110,10,同陽能源股份有限公司,台北大眾捷運公司-土城機廠(屋頂型),110/03/25,"201,606.470","4,999.830",新北市,土城區,中華段,1118
110,10,同陽能源股份有限公司,台北大眾捷運公司-土城機廠(屋頂型),110/03/25,"201,606.470","4,999.830",新北市,土城區,中華段,1118-1
110,10,同陽能源股份有限公司,台北大眾捷運公司-土城機廠(屋頂型),110/03/25,"201,606.470","4,999.830",新北市,土城區,中華段,1118-2
110,11,同陽能源股份有限公司,台北大眾捷運公司-蘆洲機廠(屋頂型),110/03/25,"98,916.720","2,993.760",新北市,蘆洲區,保新段,9-1
110,11,同陽能源股份有限公司,台北大眾捷運公司-蘆洲機廠(屋頂型),110/03/25,"98,916.720","2,993.760",新北市,蘆洲區,保新段,10
110,11,同陽能源股份有限公司,台北大眾捷運公司-蘆洲機廠(屋頂型),110/03/25,"98,916.720","2,993.760",新北市,蘆洲區,保新段,11
110,11,同陽能源股份有限公司,台北大眾捷運公司-蘆洲機廠(屋頂型),110/03/25,"98,916.720","2,993.760",新北市,蘆洲區,保新段,12
110,11,同陽能源股份有限公司,台北大眾捷運公司-蘆洲機廠(屋頂型),110/03/25,"98,916.720","2,993.760",新北市,蘆洲區,保新段,13-1
110,11,同陽能源股份有限公司,台北大眾捷運公司-蘆洲機廠(屋頂型),110/03/25,"98,916.720","2,993.760",新北市,蘆洲區,保新段,16-1
110,11,同陽能源股份有限公司,台北大眾捷運公司-蘆洲機廠(屋頂型),110/03/25,"98,916.720","2,993.760",新北市,蘆洲區,保新段,17-1
110,11,同陽能源股份有限公司,台北大眾捷運公司-蘆洲機廠(屋頂型),110/03/25,"98,916.720","2,993.760",新北市,蘆洲區,保新段,32-1
110,11,同陽能源股份有限公司,台北大眾捷運公司-蘆洲機廠(屋頂型),110/03/25,"98,916.720","2,993.760",新北市,蘆洲區,保新段,33
110,11,同陽能源股份有限公司,台北大眾捷運公司-蘆洲機廠(屋頂型),110/03/25,"98,916.720","2,993.760",新北市,蘆洲區,保新段,35
110,11,同陽能源股份有限公司,台北大眾捷運公司-蘆洲機廠(屋頂型),110/03/25,"98,916.720","2,993.760",新北市,蘆洲區,保新段,36
110,11,同陽能源股份有限公司,台北大眾捷運公司-蘆洲機廠(屋頂型),110/03/25,"98,916.720","2,993.760",新北市,蘆洲區,保新段,37
110,11,同陽能源股份有限公司,台北大眾捷運公司-蘆洲機廠(屋頂型),110/03/25,"98,916.720","2,993.760",新北市,蘆洲區,保新段,38
110,11,同陽能源股份有限公司,台北大眾捷運公司-蘆洲機廠(屋頂型),110/03/25,"98,916.720","2,993.760",新北市,蘆洲區,保新段,39
110,11,同陽能源股份有限公司,台北大眾捷運公司-蘆洲機廠(屋頂型),110/03/25,"98,916.720","2,993.760",新北市,蘆洲區,保新段,40
110,11,同陽能源股份有限公司,台北大眾捷運公司-蘆洲機廠(屋頂型),110/03/25,"98,916.720","2,993.760",新北市,蘆洲區,保新段,41
110,11,同陽能源股份有限公司,台北大眾捷運公司-蘆洲機廠(屋頂型),110/03/25,"98,916.720","2,993.760",新北市,蘆洲區,保新段,42
110,11,同陽能源股份有限公司,台北大眾捷運公司-蘆洲機廠(屋頂型),110/03/25,"98,916.720","2,993.760",新北市,蘆洲區,保新段,46
110,11,同陽能源股份有限公司,台北大眾捷運公司-蘆洲機廠(屋頂型),110/03/25,"98,916.720","2,993.760",新北市,蘆洲區,保新段,67-2
110,11,同陽能源股份有限公司,台北大眾捷運公司-蘆洲機廠(屋頂型),110/03/25,"98,916.720","2,993.760",新北市,蘆洲區,復興段,656
110,11,同陽能源股份有限公司,台北大眾捷運公司-蘆洲機廠(屋頂型),110/03/25,"98,916.720","2,993.760",新北市,蘆洲區,復興段,656-1
110,11,同陽能源股份有限公司,台北大眾捷運公司-蘆洲機廠(屋頂型),110/03/25,"98,916.720","2,993.760",新北市,蘆洲區,復興段,658-1
110,11,同陽能源股份有限公司,台北大眾捷運公司-蘆洲機廠(屋頂型),110/03/25,"98,916.720","2,993.760",新北市,蘆洲區,復興段,661-1
110,12,碩力光能股份有限公司,雲林新興發電廠,110/02/20,"2,260,263.560","271,968.000",雲林縣,台西鄉,新興段,286-10
110,12,碩力光能股份有限公司,雲林新興發電廠,110/02/20,"2,260,263.560","271,968.000",雲林縣,台西鄉,新興段,286-11
110,13,瑤光智慧能源股份有限公司,瑤光第三期(第二階段)太陽能電廠,110/06/04,"72,897.230","原核發 7384.3(第三 期第 2-1 階 段) 110/09/17 換發第三期 第二階段,並 下修至 7,206.10",屏東縣,佳冬鄉,昌南段,297
110,13,瑤光智慧能源股份有限公司,瑤光第三期(第二階段)太陽能電廠,110/06/04,"72,897.230","原核發 7384.3(第三 期第 2-1 階 段) 110/09/17 換發第三期 第二階段,並 下修至 7,206.10",屏東縣,佳冬鄉,昌南段,467
110,13,瑤光智慧能源股份有限公司,瑤光第三期(第二階段)太陽能電廠,110/06/04,"72,897.230","原核發 7384.3(第三 期第 2-1 階 段) 110/09/17 換發第三期 第二階段,並 下修至 7,206.10",屏東縣,佳冬鄉,昌南段,468
110,13,瑤光智慧能源股份有限公司,瑤光第三期(第二階段)太陽能電廠,110/06/04,"72,897.230","原核發 7384.3(第三 期第 2-1 階 段) 110/09/17 換發第三期 第二階段,並 下修至 7,206.10",屏東縣,佳冬鄉,昌南段,470
110,13,瑤光智慧能源股份有限公司,瑤光第三期(第二階段)太陽能電廠,110/06/04,"72,897.230","原核發 7384.3(第三 期第 2-1 階 段) 110/09/17 換發第三期 第二階段,並 下修至 7,206.10",屏東縣,佳冬鄉,昌南段,471
110,13,瑤光智慧能源股份有限公司,瑤光第三期(第二階段)太陽能電廠,110/06/04,"72,897.230","原核發 7384.3(第三 期第 2-1 階 段) 110/09/17 換發第三期 第二階段,並 下修至 7,206.10",屏東縣,佳冬鄉,昌南段,472
110,13,瑤光智慧能源股份有限公司,瑤光第三期(第二階段)太陽能電廠,110/06/04,"72,897.230","原核發 7384.3(第三 期第 2-1 階 段) 110/09/17 換發第三期 第二階段,並 下修至 7,206.10",屏東縣,佳冬鄉,新埔段,542
110,13,瑤光智慧能源股份有限公司,瑤光第三期(第二階段)太陽能電廠,110/06/04,"72,897.230","原核發 7384.3(第三 期第 2-1 階 段) 110/09/17 換發第三期 第二階段,並 下修至 7,206.10",屏東縣,佳冬鄉,新埔段,602
110,13,瑤光智慧能源股份有限公司,瑤光第三期(第二階段)太陽能電廠,110/06/04,"72,897.230","原核發 7384.3(第三 期第 2-1 階 段) 110/09/17 換發第三期 第二階段,並 下修至 7,206.10",屏東縣,佳冬鄉,新埔段,877
110,13,瑤光智慧能源股份有限公司,瑤光第三期(第二階段)太陽能電廠,110/06/04,"72,897.230","原核發 7384.3(第三 期第 2-1 階 段) 110/09/17 換發第三期 第二階段,並 下修至 7,206.10",屏東縣,佳冬鄉,新埔段,1204
110,13,瑤光智慧能源股份有限公司,瑤光第三期(第二階段)太陽能電廠,110/06/04,"72,897.230","原核發 7384.3(第三 期第 2-1 階 段) 110/09/17 換發第三期 第二階段,並 下修至 7,206.10",屏東縣,佳冬鄉,新埔段,1204
110,13,瑤光智慧能源股份有限公司,瑤光第三期(第二階段)太陽能電廠,110/06/04,"72,897.230","原核發 7384.3(第三 期第 2-1 階 段) 110/09/17 換發第三期 第二階段,並 下修至 7,206.10",屏東縣,佳冬鄉,新埔段,1209
110,13,瑤光智慧能源股份有限公司,瑤光第三期(第二階段)太陽能電廠,110/06/04,"72,897.230","原核發 7384.3(第三 期第 2-1 階 段) 110/09/17 換發第三期 第二階段,並 下修至 7,206.10",屏東縣,佳冬鄉,新埔段,1210
110,13,瑤光智慧能源股份有限公司,瑤光第三期(第二階段)太陽能電廠,110/06/04,"72,897.230","原核發 7384.3(第三 期第 2-1 階 段) 110/09/17 換發第三期 第二階段,並 下修至 7,206.10",屏東縣,佳冬鄉,新埔段,1216
110,13,瑤光智慧能源股份有限公司,瑤光第三期(第二階段)太陽能電廠,110/06/04,"72,897.230","原核發 7384.3(第三 期第 2-1 階 段) 110/09/17 換發第三期 第二階段,並 下修至 7,206.10",屏東縣,佳冬鄉,武丁段,805
110,13,瑤光智慧能源股份有限公司,瑤光第三期(第二階段)太陽能電廠,110/06/04,"72,897.230","原核發 7384.3(第三 期第 2-1 階 段) 110/09/17 換發第三期 第二階段,並 下修至 7,206.10",屏東縣,佳冬鄉,武丁段,809
110,13,瑤光智慧能源股份有限公司,瑤光第三期(第二階段)太陽能電廠,110/06/04,"72,897.230","原核發 7384.3(第三 期第 2-1 階 段) 110/09/17 換發第三期 第二階段,並 下修至 7,206.10",屏東縣,佳冬鄉,武丁段,816
110,13,瑤光智慧能源股份有限公司,瑤光第三期(第二階段)太陽能電廠,110/06/04,"72,897.230","原核發 7384.3(第三 期第 2-1 階 段) 110/09/17 換發第三期 第二階段,並 下修至 7,206.10",屏東縣,佳冬鄉,武丁段,855
110,13,瑤光智慧能源股份有限公司,瑤光第三期(第二階段)太陽能電廠,110/06/04,"72,897.230","原核發 7384.3(第三 期第 2-1 階 段) 110/09/17 換發第三期 第二階段,並 下修至 7,206.10",屏東縣,佳冬鄉,武丁段,857
110,13,瑤光智慧能源股份有限公司,瑤光第三期(第二階段)太陽能電廠,110/06/04,"72,897.230","原核發 7384.3(第三 期第 2-1 階 段) 110/09/17 換發第三期 第二階段,並 下修至 7,206.10",屏東縣,佳冬鄉,武丁段,863
110,13,瑤光智慧能源股份有限公司,瑤光第三期(第二階段)太陽能電廠,110/06/04,"72,897.230","原核發 7384.3(第三 期第 2-1 階 段) 110/09/17 換發第三期 第二階段,並 下修至 7,206.10",屏東縣,佳冬鄉,武丁段,888
110,13,瑤光智慧能源股份有限公司,瑤光第三期(第二階段)太陽能電廠,110/06/04,"72,897.230","原核發 7384.3(第三 期第 2-1 階 段) 110/09/17 換發第三期 第二階段,並 下修至 7,206.10",屏東縣,佳冬鄉,武丁段,911
110,13,瑤光智慧能源股份有限公司,瑤光第三期(第二階段)太陽能電廠,110/06/04,"72,897.230","原核發 7384.3(第三 期第 2-1 階 段) 110/09/17 換發第三期 第二階段,並 下修至 7,206.10",屏東縣,佳冬鄉,武丁段,953
110,13,瑤光智慧能源股份有限公司,瑤光第三期(第二階段)太陽能電廠,110/06/04,"72,897.230","原核發 7384.3(第三 期第 2-1 階 段) 110/09/17 換發第三期 第二階段,並 下修至 7,206.10",屏東縣,佳冬鄉,武丁段,956
110,13,瑤光智慧能源股份有限公司,瑤光第三期(第二階段)太陽能電廠,110/06/04,"72,897.230","原核發 7384.3(第三 期第 2-1 階 段) 110/09/17 換發第三期 第二階段,並 下修至 7,206.10",屏東縣,佳冬鄉,武丁段,956
110,14,中租電力科技股份有限公司,"中租電力漢翔沙北#11#13 廠房屋頂型太陽光電發電廠",110/06/11,"206,503.000","5,627.275",台中市,沙鹿區,西勢寮段,149-33
110,14,中租電力科技股份有限公司,"中租電力漢翔沙北#11#13 廠房屋頂型太陽光電發電廠",110/06/11,"206,503.000","5,627.275",台中市,沙鹿區,公館段,398-2
110,14,中租電力科技股份有限公司,"中租電力漢翔沙北#11#13 廠房屋頂型太陽光電發電廠",110/06/11,"206,503.000","5,627.275",台中市,沙鹿區,公館段,398-6
110,14,中租電力科技股份有限公司,"中租電力漢翔沙北#11#13 廠房屋頂型太陽光電發電廠",110/06/11,"206,503.000","5,627.275",台中市,沙鹿區,公館段,398-8
110,14,中租電力科技股份有限公司,"中租電力漢翔沙北#11#13 廠房屋頂型太陽光電發電廠",110/06/11,"206,503.000","5,627.275",台中市,沙鹿區,公館段,398-9
110,14,中租電力科技股份有限公司,"中租電力漢翔沙北#11#13 廠房屋頂型太陽光電發電廠",110/06/11,"206,503.000","5,627.275",台中市,沙鹿區,公館段,398-10
110,14,中租電力科技股份有限公司,"中租電力漢翔沙北#11#13 廠房屋頂型太陽光電發電廠",110/06/11,"206,503.000","5,627.275",台中市,沙鹿區,公館段,398-11
110,14,中租電力科技股份有限公司,"中租電力漢翔沙北#11#13 廠房屋頂型太陽光電發電廠",110/06/11,"206,503.000","5,627.275",台中市,沙鹿區,公館段,398-15
110,14,中租電力科技股份有限公司,"中租電力漢翔沙北#11#13 廠房屋頂型太陽光電發電廠",110/06/11,"206,503.000","5,627.275",台中市,沙鹿區,公館段,398-16
110,14,中租電力科技股份有限公司,"中租電力漢翔沙北#11#13 廠房屋頂型太陽光電發電廠",110/06/11,"206,503.000","5,627.275",台中市,沙鹿區,公館段,398-17
110,14,中租電力科技股份有限公司,"中租電力漢翔沙北#11#13 廠房屋頂型太陽光電發電廠",110/06/11,"206,503.000","5,627.275",台中市,沙鹿區,公館段,398-18
110,14,中租電力科技股份有限公司,"中租電力漢翔沙北#11#13 廠房屋頂型太陽光電發電廠",110/06/11,"206,503.000","5,627.275",台中市,沙鹿區,公館段,398-19
110,14,中租電力科技股份有限公司,"中租電力漢翔沙北#11#13 廠房屋頂型太陽光電發電廠",110/06/11,"206,503.000","5,627.275",台中市,沙鹿區,公館段,398-26
110,14,中租電力科技股份有限公司,"中租電力漢翔沙北#11#13 廠房屋頂型太陽光電發電廠",110/06/11,"206,503.000","5,627.275",台中市,沙鹿區,公館段,398-28
110,14,中租電力科技股份有限公司,"中租電力漢翔沙北#11#13 廠房屋頂型太陽光電發電廠",110/06/11,"206,503.000","5,627.275",台中市,沙鹿區,公館段,409-2
110,14,中租電力科技股份有限公司,"中租電力漢翔沙北#11#13 廠房屋頂型太陽光電發電廠",110/06/11,"206,503.000","5,627.275",台中市,沙鹿區,公館段,409-3
110,15,玉衡能源股份有限公司,慈濟一期電廠(屋頂型),110/04/13,"21,615.670","1,991.600",花蓮縣,花蓮市,慈雲段,445
110,15,玉衡能源股份有限公司,慈濟一期電廠(屋頂型),110/04/13,"21,615.670","1,991.600",花蓮縣,花蓮市,慈雲段,446
110,15,玉衡能源股份有限公司,慈濟一期電廠(屋頂型),110/04/13,"21,615.670","1,991.600",花蓮縣,花蓮市,慈雲段,459
110,15,玉衡能源股份有限公司,慈濟一期電廠(屋頂型),110/04/13,"21,615.670","1,991.600",花蓮縣,花蓮市,慈雲段,460
110,15,玉衡能源股份有限公司,慈濟一期電廠(屋頂型),110/04/13,"21,615.670","1,991.600",花蓮縣,花蓮市,慈雲段,461
